,SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,mbID,ArtistFamiliarity,Hotness,end_of_fade_in,key,keyConfidence,Loudness,mode,mode_confidence,start_of_fade_out,ArtistLower,SongLower
7606,7607,SOBHHSV12A8C142BF5,238129,The New Sound of the Venezuelan Gozadera,ARYLSGC11F43A69EF6,Los Amigos Invisibles,218.67057,9,0.543,109.35,4,0.374,Ultra-Funk,1998,c694bf65-83e9-47d5-aeb3-bb68f78ef981,0.700716632522,0.370679833987,0.0,9,0.543,-6.505,0,0.503,209.676,los amigos invisibles,ultra-funk
364,365,SOHAVVY12A8C1422E6,344890,Libertinaje,AR02YGA1187B9B8AC4,Bersuit Vergarabat,181.18485,0,0.265,121.764,3,0.996,De Onda,1998,e90428f4-29ef-47b4-a081-75e415f51037,0.615504102642,0.439836358888,0.085,0,0.265,-7.301,1,0.49,178.033,bersuit vergarabat,de onda
1504,1505,SOOGRLD12A8C132B2F,287672,Candy From A Stranger,ARQXR6R1187FB46FD6,Soul Asylum,279.2224,11,0.905,68.734,4,0.0,Lies Of Hate,1998,b10db9ad-b4c3-47f3-a7a4-37864b134f65,0.690080123787,0.466775621926,2.009,11,0.905,-6.582,0,0.883,265.834,soul asylum,lies of hate
1993,1994,SOQMMLD12AB017F3CC,387111,Human Being,ARAIABB1187B9AC6E2,Seal,354.76853,5,0.486,153.731,4,0.523,Still Love Remains (Album Version),1998,f053ae01-dae6-4aae-9883-e8c279fdbef4,0.567313224122,0.58001318294,0.351,5,0.486,-11.918,0,0.511,340.126,seal,still love remains (album version)
2032,2033,SOVBLDE12AB017F8AF,505423,Cobra Killer,ARO3XZQ1187FB39351,Cobra Killer,112.19546,3,0.461,86.96,3,0.3,Kick Jump - Part Jump,1998,6f9cd8ed-7b45-4ad8-9844-8b3249165156,0.631741801713,0.464525450671,0.949,3,0.461,-10.672,0,0.416,109.128,cobra killer,kick jump - part jump
1415,1416,SOUKYBX12AF72AB35E,514111,Everlasting Love,AR2O3B51187B98CD94,Cece Winans,248.99873,0,0.282,124.332,4,0.428,Life,1998,5a5d32e1-f3d2-4fde-8b41-24a78e696b83,0.637772159418,0.540832551952,0.206,0,0.282,-7.181,0,0.561,231.277,cece winans,life
1411,1412,SOXBXWO12AF72A719A,764874,Pressure Drop: The Definitive Collection,ARANIJI11F4C83EFD2,Toots & The Maytals,125.88363,5,0.673,115.75,4,1.0,She Will Never Let Me Down,1998,29730ee3-e1c7-4e28-9ccd-3a0e6b0e8103,0.710901465884,0.51799022136,0.148,5,0.673,-9.969,1,0.505,120.448,toots & the maytals,she will never let me down
4586,4587,SOJTITX12AB0183525,369461,I Got To Find Me A Woman,AR63RWN1187FB3E89A,Robert Lockwood_ Jr.,274.70322,2,0.591,90.64,1,0.0,Feel Like Blowing My Horn,1998,2b520be3-0bfe-4904-b372-d04b8cc161ec,0.497942106066,0.341073301047,0.392,2,0.591,-13.456,1,0.569,266.292,robert lockwood_ jr.,feel like blowing my horn
7449,7450,SOUSXRA12A8AE490AC,236601,Music For The Spirit Volume 3,ARMSW7X1187FB5B504,Dave Eggar,240.09098,8,0.317,97.243,4,0.054,Sorrow's Call,1998,fe44e194-1933-4ee8-a54a-5b92b21dc7a2,0.450361260877,0.375941201417,0.304,8,0.317,-27.845,1,0.638,223.829,dave eggar,sorrow's call
6110,6111,SOYHTLZ12A8C1399F7,154567,Pieces Of A Man,ARKQ9JM1187FB57521,A.Z.,125.41342,4,0.0,180.296,4,0.888,Sosa (Explicit),1998,0506bf37-90d7-4654-9585-b4800dc945d5,0.640695920704,0.449602655974,0.0,4,0.0,-8.005,0,0.175,120.546,a.z.,sosa (explicit)
6107,6108,SOFKTVC12A81C20A23,133467,Vida loca,ARADF5Q1187B98DAE7,Francisco Céspedes,204.53832,10,0.692,110.666,4,0.88,Señora (bonus track),1998,7eebe1f6-c412-46ab-a831-c3ce91209b27,0.558090352112,0.349841326671,0.572,10,0.692,-9.84,1,0.412,193.533,francisco céspedes,señora (bonus track)
4456,4457,SOBACYS12A8C13D6A4,262524,Future Development,ARV4KO21187FB38008,Del The Funky Homosapien,316.60363,6,0.788,83.646,4,0.647,Why You Wanna Get Funky...,1998,a31a5e0c-d37a-41a8-90d5-9e256a47d83b,0.732661131912,0.458439468239,0.235,6,0.788,-8.039,1,0.519,305.4,del the funky homosapien,why you wanna get funky...
4454,4455,SOTRJTA12AB0180A36,357544,EMI Years,ARWIN9D1187B98E544,Jason & The Scorchers,227.49995,2,0.944,176.269,1,0.0,19th Nervous Breakdown,1998,ff168ff4-cc8e-43c6-bda6-44a232f15da8,0.50051025636,0.414783863092,0.171,2,0.944,-11.812,1,0.623,212.753,jason & the scorchers,19th nervous breakdown
7616,7617,SOMYHTA12A6D4FB87D,65878,Kloidt Ze Di Penussen!,ARQB8PN1187B98E6C4,Tresenlesen,239.46404,4,0.481,174.332,5,0.939,Das Gelübde,1998,b7214281-5136-4abd-b374-da5e6c588232,0.298409678388,0.215021295324,0.0,4,0.481,-12.119,1,0.413,218.163,tresenlesen,das gelübde
604,605,SOKRHNY12AB01837DB,337773,Novas Vos Trago,AR8KUS11187B98C991,Brigada Victor Jara,312.99873,4,0.669,86.981,5,0.688,Parto em terras distantes,1998,050ce7ea-0935-430f-bcec-b83e702298eb,0.435915456622,0.358148518803,0.0,4,0.669,-13.885,0,0.638,296.316,brigada victor jara,parto em terras distantes
6117,6118,SOMJNMD12AB0187F93,675629,Maximum Speed,ARVUAJC1187B9908A5,Speedball,212.21832,5,0.285,159.702,1,0.0,No Survivors,1998,dcaedaf8-b460-4966-8a05-1a080a6734fb,0.486679143166,0.362501433921,0.285,5,0.285,-9.191,0,0.256,203.685,speedball,no survivors
4380,4381,SOTBQXH12A8AE4778C,279981,New morning,ARWJHW61187B98FA8E,Papa Wemba,168.6722,2,0.591,83.529,5,0.705,Excuse me,1998,07f9fb91-1147-4532-a522-ac36dacd1c72,0.541968374734,0.417885348963,2.763,2,0.591,-12.297,1,0.59,164.2,papa wemba,excuse me
563,564,SOTDILJ12AB0188A2B,762191,Dog Years,ARND48J1187B990A0B,Storyville,263.41832,0,0.552,109.085,4,1.0,Enough,1998,d68542a6-46bc-4f8b-96eb-aade07c75b66,0.59525476448,0.34870219952,0.0,0,0.552,-6.18,1,0.436,246.712,storyville,enough
9545,9546,SOPZATK12A6D4FDDB0,650589,Brewed In Texas,AREN1A11187FB527EF,Roger Creager,239.20281,7,0.989,115.304,4,0.917,The Everclear Song,1998,2348dbca-59ea-4360-8e93-dbc24fdf071c,0.674519456573,0.441559082514,0.623,7,0.989,-11.084,1,0.168,233.848,roger creager,the everclear song
2048,2049,SOBGACN12A8C13E14D,260566,Country And Western - Volume 1,ARRZFUG1187B98AD42,Ray Pillow,129.12281,9,0.716,98.015,4,0.083,We're Together Again,1998,46f3193e-5ce4-4faa-b12c-09608d38d928,0.267576321133,0.0,0.363,9,0.716,-13.404,1,0.646,119.74,ray pillow,we're together again
6861,6862,SOFKWBH12A6D4F584E,38608,Territory,ARCLJQZ11E2835CE37,Alvin Youngblood Hart,159.39873,9,0.722,195.223,1,0.0,Ouachita Run (Album Version),1998,209311f4-f9c2-4e44-95c4-f7708f9cc10f,0.523653408494,0.348434196904,0.0,9,0.722,-18.909,1,0.602,146.53,alvin youngblood hart,ouachita run (album version)
2124,2125,SOPPBPK12A8C14683C,23369,20th Century Masters: The Millennium Collection: Best Of Semisonic,ARP96FM1187B9AEA77,Semisonic,280.00608,1,0.485,99.059,4,0.925,Secret Smile,1998,3037bd18-0079-4e4b-9ce1-758689e210d8,0.71274489965,0.470700389614,0.148,1,0.485,-9.429,1,0.493,265.346,semisonic,secret smile
9349,9350,SOQAUIF12AC46861CF,597519,Faith,ARVNGA71187FB3C107,Faith Hill,207.80363,0,0.441,141.705,4,0.472,Better Days (Album Version),1998,406552d4-5ba1-4226-b7c0-367bc50fc767,0.643544997241,0.670106172837,0.084,0,0.441,-7.132,1,0.5,186.805,faith hill,better days (album version)
2153,2154,SOKIHWH12A8C13AA35,295173,Chez Toots,ARC0MTS1187FB44C21,Toots Thielemans,109.16526,7,0.914,63.334,5,0.905,Le Temps Des Cerises,1998,20404789-b0f3-43de-bbe1-f4fe39e83e87,0.641172817621,0.436769069709,0.235,7,0.914,-19.736,1,0.772,98.081,toots thielemans,le temps des cerises
4098,4099,SOYXYIF12A58A7B030,691786,Ramwhale,ARBKEA91187B98CE1F,Claw Hammer,291.7873,11,0.513,149.167,4,0.421,Succotash,1998,249e776b-d821-46d3-a5a3-5e68ef02da8d,0.401479592832,0.268744755076,0.176,11,0.513,-9.467,0,0.366,288.078,claw hammer,succotash
4114,4115,SOJSJBM12A8C1390D7,294877,Aquemini,AR3MSAN1187B98F06B,OutKast featuring George Clinton,311.30077,7,0.433,94.904,4,0.575,Synthesizer,1998,73fdb566-a9b1-494c-9f32-51768ec9fd27,0.796420043773,0.574497025958,0.0,7,0.433,-6.791,1,0.768,303.531,outkast featuring george clinton,synthesizer
4170,4171,SOEWUJD12A8C1390C2,294877,Aquemini,AR3MSAN1187B98F06B,OutKast,289.25342,2,0.808,156.688,4,0.801,"Return Of The G""",1998,73fdb566-a9b1-494c-9f32-51768ec9fd27,0.796420043773,0.574497025958,0.0,2,0.808,-6.407,1,0.58,276.457,outkast,"return of the g"""
8042,8043,SOZOPPF12A8A9D9130,127716,Doomed Dark Years,ARF3L8J1187B9B7866,Astarte,568.78975,0,0.355,128.518,4,0.774,Voyage to eternal Life,1998,e790f012-1803-4b20-9448-d4a9536575f2,0.53708829702,0.352919183632,0.566,0,0.355,-5.408,1,0.357,556.64,astarte,voyage to eternal life
4237,4238,SOTCZGT12A8A9D862E,127716,Doomed Dark Years,ARF3L8J1187B9B7866,Astarte,419.97016,9,0.395,156.15,4,0.713,Thorns of Charon (Pt. 2) - Emerge from Hades,1998,e790f012-1803-4b20-9448-d4a9536575f2,0.53708829702,0.352919183632,0.724,9,0.395,-4.012,0,0.296,407.609,astarte,thorns of charon (pt. 2) - emerge from hades
4258,4259,SOVRBXC12A6D4F757B,85082,Kangna,ARMTIIX1187B9A1896,XLNC,386.55955,1,0.456,160.08,4,0.571,Pichleh Janam Dee,1998,b0c4d346-d93c-41b4-a35f-401f4d3b58e8,0.387891458461,0.277323648009,0.0,1,0.456,-12.373,0,0.365,380.058,xlnc,pichleh janam dee
7361,7362,SOKWAIM12A8C137350,155097,Vafalungo,AR0693R1187FB59D32,Dusminguet,173.97506,7,0.064,106.073,4,1.0,Africa,1998,783b9eec-e8d2-48b7-b41f-ba1a1d3e155f,0.546788716654,0.370828989973,0.229,7,0.064,-9.688,1,0.413,168.786,dusminguet,africa
6219,6220,SOYECRB12A6D4F4BE0,28908,Molokai,ARWJHW61187B98FA8E,Papa Wemba,293.53751,7,0.887,92.379,3,0.989,Bakwetu,1998,07f9fb91-1147-4532-a522-ac36dacd1c72,0.541968374734,0.417885348963,0.0,7,0.887,-10.614,1,0.73,289.831,papa wemba,bakwetu
4005,4006,SONJBUC12A6D4F92A2,176238,Da Bomb Vol 5,ARJ4B7V1187FB4CB90,DJ Godfather,53.21098,1,0.0,97.075,7,0.49,Intro,1998,45fc5c0a-3614-4018-95e9-9101ac827e2b,0.491256209492,0.32620825462,0.427,1,0.0,-14.853,1,0.0,53.211,dj godfather,intro
4031,4032,SOTSIIH12A8C13A516,212218,Café Quijano,ARAIJG51187B9B97A4,Café Quijano,262.37342,11,0.386,102.677,4,0.752,Poesía De Amor,1998,227f3e04-feb2-4741-b73f-70e266d32bf0,0.551682526284,0.352338667915,0.113,11,0.386,-9.37,0,0.393,253.202,café quijano,poesía de amor
7386,7387,SOMNCXX12A8C130C46,282150,Boo-Tay,ARRA2F91187B9B4061,Bare Jr.,230.05995,7,0.163,91.973,4,0.79,Tobacco Spit,1998,7463fbd2-60fb-471a-a5cd-d42b75d72dad,0.539380590211,0.360583582152,2.902,7,0.163,-7.837,1,0.554,221.855,bare jr.,tobacco spit
7376,7377,SOXIWDR12AF72A5E4E,514111,Everlasting Love,AR2O3B51187B98CD94,Cece Winans,288.91383,11,0.208,124.766,4,0.918,The Wind (Tears For You),1998,5a5d32e1-f3d2-4fde-8b41-24a78e696b83,0.637772159418,0.540832551952,0.0,11,0.208,-8.998,1,0.429,277.304,cece winans,the wind (tears for you)
654,655,SOVKSAD12A8C142C13,238129,The New Sound of the Venezuelan Gozadera,ARYLSGC11F43A69EF6,Los Amigos Invisibles,24.34567,5,0.168,142.453,5,0.612,Nerio Compra Una Contestadora,1998,c694bf65-83e9-47d5-aeb3-bb68f78ef981,0.700716632522,0.370679833987,0.0,5,0.168,-21.978,1,0.481,24.346,los amigos invisibles,nerio compra una contestadora
2186,2187,SOWHXYS12AC9E177F0,282150,Boo-Tay,ARRA2F91187B9B4061,Bare Jr.,3.99628,10,0.013,0.0,4,0.0,Snippet 15,1998,7463fbd2-60fb-471a-a5cd-d42b75d72dad,0.539380590211,0.360583582152,0.0,10,0.013,-34.033,1,0.255,3.996,bare jr.,snippet 15
2240,2241,SOLUABP12AF72A2CD2,296611,Prolonging the Magic,ARQRQRA12131B4B5A8,Cake,210.07628,2,0.179,189.616,4,0.461,Alpha Beta Parking Lot,1998,fa7b9055-3703-473a-8a09-adf2fe031a24,0.794331284495,0.650665868274,0.194,2,0.179,-8.522,1,0.339,202.879,cake,alpha beta parking lot
2270,2271,SOBKWVC12A8C13F95C,123076,True Chillout (3CD set),AR0N0DX1187FB41327,Talvin Singh,350.4322,10,0.642,106.58,1,0.599,Traveller,1998,4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4,0.637181283968,0.44913995104,0.311,10,0.642,-10.587,0,0.552,323.733,talvin singh,traveller
9583,9584,SOYWVRO12AB018353B,369461,I Got To Find Me A Woman,AR63RWN1187FB3E89A,Robert Lockwood_ Jr.,162.45506,2,0.491,99.701,1,0.089,Kindhearted Woman Blues,1998,2b520be3-0bfe-4904-b372-d04b8cc161ec,0.497942106066,0.341073301047,0.374,2,0.491,-13.158,1,0.569,150.013,robert lockwood_ jr.,kindhearted woman blues
9580,9581,SOVCNIE12A8C133D51,245700,An Answer To Your Silence,AR4ZLZI1187B9B72D0,Luciana Souza,259.23873,7,0.49,161.191,1,0.0,Azul Contente,1998,19bf356a-1505-47f9-9466-03582fce2a4d,0.619396933438,0.360932334515,7.245,7,0.49,-24.424,1,0.561,228.914,luciana souza,azul contente
3935,3936,SODAKWB12A8C12FFBE,283244,Big Hopes,ART09111187FB5BF48,Ty Herndon,217.15546,2,0.35,128.087,4,0.065,A Man Holdin' On (To A Woman Lettin' Go),1998,ef354948-8135-45c0-b48e-9d82fa85e20f,0.654644974646,0.450775217814,0.072,2,0.35,-8.809,1,0.614,207.401,ty herndon,a man holdin' on (to a woman lettin' go)
3967,3968,SODWTYQ12AB018A257,659225,12 Bar Blues,ARRTQ3Y1187B9AC835,Scott Weiland,321.01832,5,0.0,112.68,4,0.625,The Date ( LP Version ),1998,3b709eac-a251-4cc8-8259-4b379c4b9331,0.674088297488,0.430321317531,0.0,5,0.0,-5.328,1,0.194,321.018,scott weiland,the date ( lp version )
784,785,SOAMBKN12A8C137A71,291679,Seattle Washington November 5 2000,ARFVYJI1187B9B8E13,Pearl Jam,235.25832,0,0.77,117.946,4,0.973,Wishlist,1998,83b9cbe7-9857-49e2-ab8e-b57b01038103,0.814448110417,0.607971809563,0.0,0,0.77,-9.407,1,0.764,235.258,pearl jam,wishlist
3846,3847,SOKANNU12AB0183D18,632755,A Journey's End,ARIF6IS1187B98FDEB,Primordial,508.3424,3,0.543,118.196,4,0.385,The Burning Season (Live),1998,eacf66a8-8ea0-41e4-879e-fcc61bcb03f0,0.751040126113,0.418193099976,0.0,3,0.543,-10.141,1,0.376,508.342,primordial,the burning season (live)
733,734,SOXSCPE12CF5F88012,287752,Donde Estan Los Ladrones,AR6PJ8R1187FB5AD70,Shakira,231.75791,2,0.549,123.861,4,0.837,Que Vuelvas,1998,bf24ca37-25f4-4e34-9aec-460b94364cfc,0.857319900906,0.717209854567,0.531,2,0.549,-7.174,1,0.586,231.758,shakira,que vuelvas
765,766,SORKWDV12A8C13B43B,129837,Van Halen III,ARNLO5S1187B9B80CC,Van Halen,324.23138,4,0.696,87.899,1,0.445,From Afar (Album Version),1998,b665b768-0d83-4363-950c-31ed39317c15,0.744641245933,0.579988982429,12.452,4,0.696,-9.057,0,0.638,317.44,van halen,from afar (album version)
752,753,SOMKDSL12A8A9D5A19,277481,Gentleman's Blues,ARWD82K1187B98CFF2,Cracker,196.5971,9,0.263,107.848,4,0.352,My Life Is Totally Boring Without You,1998,ca48bfb8-37c5-4a04-9837-a07975ee0cd3,0.640574149168,0.454714841079,0.316,9,0.263,-8.749,1,0.42,183.409,cracker,my life is totally boring without you
2307,2308,SOSNZMS12A58A791D0,8997,Ronroco,ARM4J201187B9B8B3B,Gustavo A. Santaolalla,186.5922,4,0.611,159.502,3,1.0,La Vuelta,1998,3abc3eb1-7318-41d2-a52b-cbe14a14d8a0,0.643982591493,0.406626217422,0.148,4,0.611,-15.45,0,0.53,172.803,gustavo a. santaolalla,la vuelta
2347,2348,SOFEYIV12A6D4FAC9A,226418,James Last And Friends,AR1JD6E1187FB5696C,James Last,227.94404,0,0.708,84.001,1,0.979,Summer Rain,1998,0b7ee619-16ed-4e60-b871-6a2111c12b76,0.601891975303,0.38065635953,3.901,0,0.708,-10.242,1,0.761,215.754,james last,summer rain
8879,8880,SOAYONI12A6D4F85C8,41649,Collection,AR9JLBU1187B9AAEC4,Danny Williams,168.01914,8,0.223,77.072,3,0.597,The Wonderful World Of The Young,1998,aab7a1d7-5461-4874-8162-bc127b91da59,0.511663445372,0.409778997763,0.403,8,0.223,-14.517,1,0.398,163.463,danny williams,the wonderful world of the young
8873,8874,SOLXXPY12A67ADABA0,691752,Sin / Pecado,AR4C6V01187FB3BAF4,Moonspell,386.19383,7,0.374,140.185,4,0.099,The Hanged Man,1998,386b19c6-a3d2-414a-bef2-c178572b1cbe,0.72257057351,0.49982631354,0.177,7,0.374,-8.087,1,0.54,386.194,moonspell,the hanged man
3680,3681,SOXDCWZ12AB0184FF6,505410,Black Ark EP,ARM8BKO1187FB3AD47,Carl Crack,78.96771,8,0.13,107.054,3,1.0,Sonnenfreunde,1998,6b2e7187-9114-4050-a7af-eba918aebde8,0.379218060566,0.29478990364,0.0,8,0.13,-14.159,1,0.553,78.968,carl crack,sonnenfreunde
3675,3676,SOKZYNC12AB01869B2,762510,Wanting,ARWEPRZ1187FB4E2BB,Gabriela Anders,228.07465,0,0.26,148.119,4,0.69,Love Is So Unkind (Album Version),1998,4d39e78e-1880-4eaa-9b7c-d8f02ee6aaa9,0.538142211331,0.387537923524,0.414,0,0.26,-9.394,0,0.471,213.624,gabriela anders,love is so unkind (album version)
3723,3724,SOPEEDH12A58A7C407,569433,Early Works for Me If It Works for You II,ARDL38Z1187B9B9FB5,Dntel,264.77669,4,0.0,120.162,4,0.289,Termites in the Bathtub,1998,1517c06e-2fe2-452a-981c-b3d9077e0520,0.697434585844,0.477798987713,2.566,4,0.0,-12.796,0,0.0,241.36,dntel,termites in the bathtub
889,890,SOLVZZO12A8C130E19,281472,Wide Open Spaces,AR11YQ81187FB3C654,Dixie Chicks,296.30649,2,0.588,103.863,4,0.896,Give It Up Or Let Me Go,1998,3248ed2d-bada-41b5-a7b6-ac88faa1f1ac,0.827409365182,0.57690228099,0.287,2,0.588,-6.98,1,0.617,287.631,dixie chicks,give it up or let me go
3533,3534,SOZKQWY12A6D4FA5E6,270088,Live At The Playboy Jazz Festival,AR02IU11187FB513F2,Tito Puente,356.41424,8,0.493,135.374,4,0.695,Flight To Jordan,1998,f19ad155-d809-4770-ab8d-7579467d9f55,0.72210529812,0.480724780921,0.0,8,0.493,-14.445,1,0.417,356.414,tito puente,flight to jordan
3518,3519,SOMSMYI12A58A7C1EA,230859,About Time,AR22KZ51187B9A0A31,Five Fingers of Funk,177.00526,2,0.393,111.924,1,0.727,Let It Flow (Feat. Gauran-T and Freaky Frederali),1998,48991947-18af-4327-9e4c-c8e8e7c113c3,0.383073611764,0.0,0.0,2,0.393,-9.999,0,0.419,171.654,five fingers of funk,let it flow (feat. gauran-t and freaky frederali)
6380,6381,SOIGXSS12AB018850D,762191,Dog Years,ARND48J1187B990A0B,Storyville,343.58812,2,0.532,91.976,4,0.712,Talk To Me,1998,d68542a6-46bc-4f8b-96eb-aade07c75b66,0.59525476448,0.34870219952,4.348,2,0.532,-10.088,1,0.642,330.217,storyville,talk to me
3546,3547,SOKLOWV12A6D4F74BC,32308,Suosituimmat Lastenlaulut,AR0A30G1187B9B183B,M.A. Numminen,168.51546,7,0.527,134.972,1,0.0,KOOKOSP}HKIN} - I'VE GOT A LOVELY BUNCH OF COCONUTS-,1998,7e93517b-897f-43f7-bee9-8bdb7bd1c9b1,0.519969697662,0.41977664523,0.403,7,0.527,-4.792,1,0.493,161.773,m.a. numminen,kookosp}hkin} - i've got a lovely bunch of coconuts-
833,834,SOWXSQT12A6D4FC02E,56685,Dorkfish,ARHN74X1187B98D79F,Bill Engvall,482.21995,5,0.0,112.964,3,0.623,T-Ball and Indian Guides (LP Version),1998,e46504cb-1aac-4b9a-9581-451778df9eba,0.584266181728,0.451570770754,0.0,5,0.0,-11.689,1,0.038,482.22,bill engvall,t-ball and indian guides (lp version)
911,912,SOHWNYG12A81C208D4,553001,97 | 07,AR4MCB01187B98BF5C,Atman,433.94567,6,0.114,89.385,4,0.234,All Is One,1998,be4aed5d-28d5-423a-a229-cb812cbe0167,0.526077280017,0.374560252927,7.866,6,0.114,-7.77,1,0.46,423.027,atman,all is one
3394,3395,SORCBQY12AB0179F6A,619764,In The Sign of the Raven,AR8TLVX1187B9B2D7D,Mithotyn,58.30485,7,0.74,179.832,1,0.0,Let Thy Ale Swing,1998,bb7ef759-5319-4521-b58f-42333804e8e3,0.54818519571,0.361105937537,0.0,7,0.74,-5.225,1,0.871,55.391,mithotyn,let thy ale swing
8958,8959,SOWPYIK12AB0184395,462656,The Best Of Ray Lynch,ARNUIBF1187FB4A28F,Ray Lynch,283.74159,6,0.538,122.895,4,0.784,Ralph's Rhapsody,1998,352749d3-93dd-422c-90b0-90f46dd725eb,0.548882424281,0.386243700521,8.94,6,0.538,-16.715,1,0.568,274.338,ray lynch,ralph's rhapsody
3514,3515,SOMBTZH12A8C13BB75,262524,Future Development,ARV4KO21187FB38008,Del The Funky Homosapien,242.85995,4,0.236,87.955,4,0.421,Corner Story,1998,a31a5e0c-d37a-41a8-90d5-9e256a47d83b,0.732661131912,0.458439468239,0.177,4,0.236,-7.531,0,0.342,239.305,del the funky homosapien,corner story
846,847,SOERJUK12AF72A49F7,50687,Doc's Da Name 2000,ARXWAQQ1187B9AE954,Redman,209.6322,1,0.486,113.312,3,0.683,I Got A Seecret,1998,1f1f6737-b930-46fc-8d25-110bb99f7490,0.743129776148,0.493566842697,0.0,1,0.486,-8.745,1,0.284,197.242,redman,i got a seecret
869,870,SOCYTTZ12A8C1316EC,283341,East River Drive,ARHZCG01187B99E4DE,Stanley Clarke,312.76363,7,0.386,123.352,4,0.352,What If I Forget The Champagne,1998,5ab6ca23-9e17-43f2-ad92-869d28bdbf11,0.657883116345,0.464886257132,0.55,7,0.386,-13.455,1,0.38,301.952,stanley clarke,what if i forget the champagne
9587,9588,SOFMBEN12AB0180769,622804,Tomorrow Hit Today,ARGBR4I1187B99D073,Mudhoney,519.13098,0,0.434,131.642,3,0.687,"Beneath The Valley Of The Underdog (Album Version + Hidden Track Talkin' Randy Tate's..."")""",1998,e675295a-1efe-4247-aa3b-53b78d0cdffc,0.672680592884,0.476389108826,0.0,0,0.434,-6.591,1,0.587,509.73,mudhoney,"beneath the valley of the underdog (album version + hidden track talkin' randy tate's..."")"""
1250,1251,SOAEPLE12AB0186815,457876,Blue Pyramid,ARSF4161187B9B449F,The Gone Jackals,228.93669,2,0.482,177.563,3,0.907,That Blows My Mind (Slammin' and Way Out There!),1998,52781c26-6a8c-4326-a825-64f7b2898bb0,0.441049960184,0.353000688284,0.34,2,0.482,-5.376,1,0.497,212.753,the gone jackals,that blows my mind (slammin' and way out there!)
6734,6735,SOACEDS12A6701EAAA,15316,Feeling Strangely Fine,ARP96FM1187B9AEA77,Semisonic,232.25424,0,0.289,97.995,4,0.919,Gone To The Movies,1998,3037bd18-0079-4e4b-9ce1-758689e210d8,0.71274489965,0.470700389614,0.31,0,0.289,-10.185,1,0.394,221.756,semisonic,gone to the movies
3236,3237,SOJVLTP12A8C13C83A,266901,The American,AR4TLW81187B99683D,Martin Sexton,267.36281,7,0.407,141.438,4,0.574,Glory Bound (LP Version),1998,0685ac4a-5cfc-408a-b391-903ea20e00bf,0.641197514984,0.44865347113,2.142,7,0.407,-7.322,1,0.57,258.392,martin sexton,glory bound (lp version)
3251,3252,SODDHDA12AB018CF6D,816896,Live & Filthy,ARD3LXU1187B9ABFC5,Sex Pistols,126.06649,8,0.663,130.429,1,0.833,I'm A Lazy Sod (Live),1998,e5db18cb-4b1f-496d-a308-548b611090d3,0.731184230413,0.549204383877,0.16,8,0.663,-4.871,1,0.501,126.066,sex pistols,i'm a lazy sod (live)
8983,8984,SONRIJJ12A6701FD0A,14421,Gran Turismo,AREHK7O1187B9ADDD7,The Cardigans,255.39873,10,0.558,105.919,3,0.882,Marvel Hill,1998,3e55d51d-687f-4a9d-af96-2fabccf802e5,0.74987636719,0.528302262284,0.183,10,0.558,-8.022,1,0.184,245.522,the cardigans,marvel hill
926,927,SOQVVDQ12AB018300C,558289,Venus Envy,AR1GYND1187B9A9CD3,Diesel Boy,140.06812,0,0.435,205.553,4,0.0,Dragonfly,1998,044cb251-d596-40e2-a4a8-6b2943af05c9,0.567814264001,0.376688631022,0.368,0,0.435,-4.564,1,0.578,126.212,diesel boy,dragonfly
7928,7929,SOSKWGF12A8C141C39,311363,I Need Some Fine Wine And You_ You Need To Be Nicer,AREHK7O1187B9ADDD7,The Cardigans,274.05016,5,0.363,124.013,4,1.0,Explode,1998,3e55d51d-687f-4a9d-af96-2fabccf802e5,0.74987636719,0.528302262284,0.125,5,0.363,-6.848,1,0.429,268.22,the cardigans,explode
3143,3144,SOHJEIX12AB017F997,437125,Recollection/Live,ARGK3QC1187B9B351A,Creedence Clearwater Revisited,203.7024,7,0.038,123.522,4,1.0,Proud mary,1998,44c48a1b-defd-4222-bee6-03f9ee9a7be9,0.424223134569,0.344959866429,0.0,7,0.038,-6.548,1,0.435,203.702,creedence clearwater revisited,proud mary
6500,6501,SOIURDO12A8C1392EB,420553,Happy Already,ARIA09I1187B9A6D6E,Sportsguitar,231.00036,4,1.0,142.192,4,0.0,Fish,1998,12be9447-7408-4fea-90f7-287962f17269,0.356763034707,0.284232445755,0.496,4,1.0,-7.054,1,0.77,218.343,sportsguitar,fish
3158,3159,SOWAJLH12AB017C2EC,619765,King of the Distant Forest,AR8TLVX1187B9B2D7D,Mithotyn,313.36444,2,0.569,88.336,4,0.312,On Misty Pathways,1998,bb7ef759-5319-4521-b58f-42333804e8e3,0.54818519571,0.361105937537,0.282,2,0.569,-3.944,0,0.506,310.34,mithotyn,on misty pathways
1067,1068,SOBRDLW12AC468A908,597335,Ten Days In November,ARDP3WW1187FB3D28C,Sue Foley,224.65261,7,0.56,105.21,4,1.0,She Don't Belong To You,1998,7699f64f-9a90-4291-902e-afeeed3e138f,0.578223523598,0.402203101511,0.406,7,0.56,-6.278,1,0.679,214.43,sue foley,she don't belong to you
